REF_DATE,GEO,DGUID,Capital and repair expenditures,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,year
2009,Newfoundland and Labrador,2021A000210,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923918,2.1.43,5.8,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923938,2.2.9,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923940,2.2.11,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Construction [23],Dollars,81,millions,6,v95923942,2.2.13,11.2,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923943,2.2.14,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923954,2.2.25,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923958,2.2.29,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923959,2.2.30,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923960,2.2.31,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923968,2.2.39,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923972,2.2.43,3.9,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923992,2.3.9,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923994,2.3.11,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923996,2.3.13,69.6,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923997,2.3.14,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924008,2.3.25,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95924012,2.3.29,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924013,2.3.30,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95924014,2.3.31,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924022,2.3.39,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924026,2.3.43,1.9,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95924046,2.4.9,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924048,2.4.11,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Construction [23],Dollars,81,millions,6,v95924050,2.4.13,38.1,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95924051,2.4.14,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924062,2.4.25,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95924066,2.4.29,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924067,2.4.30,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95924068,2.4.31,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95924076,2.4.39,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924080,2.4.43,2.1,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95924100,2.5.9,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924102,2.5.11,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Construction [23],Dollars,81,millions,6,v95924104,2.5.13,2.2,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95924105,2.5.14,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924116,2.5.25,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95924120,2.5.29,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924121,2.5.30,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95924122,2.5.31,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924130,2.5.39,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924134,2.5.43,0.6,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95924154,2.6.9,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924156,2.6.11,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95924158,2.6.13,35.9,,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95924159,2.6.14,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924170,2.6.25,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95924174,2.6.29,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924175,2.6.30,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95924176,2.6.31,,..,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924184,2.6.39,,x,,,1,2009
2009,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924188,2.6.43,1.5,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926152,9.1.9,2236.8,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926154,9.1.11,65.1,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Construction [23],Dollars,81,millions,6,v95926156,9.1.13,182.5,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926157,9.1.14,693.8,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926168,9.1.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926172,9.1.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926173,9.1.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926174,9.1.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926182,9.1.39,1485.5,,,,1,2009
2009,Saskatchewan,2021A000247,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926186,9.1.43,50.1,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926206,9.2.9,2235.6,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926208,9.2.11,5.7,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926210,9.2.13,25.4,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926211,9.2.14,,x,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926222,9.2.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926226,9.2.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926227,9.2.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926228,9.2.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926236,9.2.39,1313.9,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926240,9.2.43,20.4,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926260,9.3.9,1.2,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926262,9.3.11,59.4,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926264,9.3.13,157.1,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926265,9.3.14,,x,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926276,9.3.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926280,9.3.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926281,9.3.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926282,9.3.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926290,9.3.39,171.6,,,,1,2009
2009,Saskatchewan,2021A000247,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926294,9.3.43,29.7,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926314,9.4.9,111.2,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926316,9.4.11,25.2,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926318,9.4.13,85.9,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926319,9.4.14,193.3,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926330,9.4.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926334,9.4.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926335,9.4.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926336,9.4.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926344,9.4.39,298.9,,,,1,2009
2009,Saskatchewan,2021A000247,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926348,9.4.43,16.8,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926368,9.5.9,105.5,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926370,9.5.11,0.4,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Construction [23],Dollars,81,millions,6,v95926372,9.5.13,4.9,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926373,9.5.14,,x,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926384,9.5.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926388,9.5.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926389,9.5.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926390,9.5.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926398,9.5.39,111.0,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926402,9.5.43,2.0,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926422,9.6.9,5.7,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926424,9.6.11,24.8,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926426,9.6.13,81.0,,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926427,9.6.14,,x,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926438,9.6.25,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926442,9.6.29,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926443,9.6.30,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926444,9.6.31,,..,,,1,2009
2009,Saskatchewan,2021A000247,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926452,9.6.39,187.9,,,,1,2009
